#Table1
ra,dec,u,g,r,i,z,type,psffwhm_u,psffwhm_g,psffwhm_r,psffwhm_i,psffwhm_z,petroR90_u,petroR90_g,petroR90_r,petroR90_i,petroR90_z,deVRad_u,deVRad_g,deVRad_r,deVRad_i,deVRad_z,deVAB_u,deVAB_g,deVAB_r,deVAB_i,deVAB_z,deVPhi_u,deVPhi_g,deVPhi_r,deVPhi_i,deVPhi_z,expRad_u,expRad_g,expRad_r,expRad_i,expRad_z,expAB_u,expAB_g,expAB_r,expAB_i,expAB_z,expPhi_u,expPhi_g,expPhi_r,expPhi_i,expPhi_z
36.4682449219599,-5.91506203483106,25.52687,23.98946,21.89834,20.27181,19.33823,6,1.215328,1.189857,1.098745,0.9830592,1.017111,-9999,1.408035,0.8413917,1.005967,1.032458,3.040163,0.799854,0.2000958,0.0006759667,0.07869489,0.9985795,0.05,0.05,0.2284479,0.2278104,120.011,127.5534,39.52235,131.8697,69.00214,0.4139995,1.116603,0.2095905,1.628732E-05,0.1374412,0.05,0.05,0.05734632,0.404089,0.1094518,-3.876926,127.9132,44.63695,131.7561,68.23737
36.3592018050092,-5.9500756150716,24.62685,23.41866,21.90345,20.4689,19.8316,6,1.220976,1.182421,1.060018,1.013595,0.9766921,-9999,1.47733,0.7496443,1.108266,1.273848,19.11854,0.1586492,0.000590876,0.01935498,0.1135983,0.05,0.05,0.1678989,0.3999083,0.09976969,134.1244,130.3323,102.2912,135.756,69.61694,8.108205,0.2607908,0.002881797,0.0228203,0.1685965,0.05,0.05,0.3483295,0.499963,0.1567841,130.559,131.6488,102.3214,135.7464,68.64231
36.3936580628465,-5.89783422869471,25.62119,22.85785,21.91643,21.44175,20.89763,6,1.213529,1.196493,1.099058,1.018061,1.025532,-9999,1.268801,1.035516,0.8899254,1.103999,0.0003754189,0.1953712,0.09993026,0.09804838,0.1257733,0.6042745,0.0995489,0.4905873,0.7299424,0.9995733,13.29142,66.83696,144.518,98.41055,40.20705,0.0007594099,0.295565,0.1738392,0.1647673,0.1895376,0.6615636,0.09238876,0.5576364,0.7657912,0.9787097,13.24643,65.89426,146.3895,98.56192,41.15381
36.4849200197626,-6.00567760420632,23.34783,23.21186,21.92424,21.4378,21.01993,6,1.222349,1.22857,1.091708,1.059098,0.9586339,0.9010818,0.7466573,1.286139,2.54173,1.038948,12.3271,0.02371683,0.2639127,0.153039,0.7370567,0.05,0.05,0.09956943,0.07914466,0.05,83.64586,161.9824,13.70663,-1.956988,155.8836,6.595405,0.03951279,0.3788514,0.2057335,0.6161149,0.05,0.05,0.05,0.1496149,0.05,83.30564,161.9888,13.90724,-0.8114004,151.68
36.4252238929808,-5.8975546634832,25.00656,23.65234,21.95546,21.49126,20.88649,6,1.215168,1.197951,1.104455,1.005718,1.034427,-9999,1.333718,0.7660488,1.359607,1.069419,0.9920679,1.657969,0.001485221,0.1348173,0.4565331,0.9999919,0.05,0.05,0.06614907,0.05,58.05716,15.03722,64.20161,-3.878428,59.76416,1.808448,1.137264,0.009147631,0.2120168,0.3042714,0.5375821,0.05,0.1889672,0.1997869,0.1672487,120.8543,8.604036,64.97309,0.1048291,51.12376
36.4912942052179,-5.79632910678146,23.99375,22.68419,22.00271,21.76617,21.44747,6,1.204959,1.19176,1.168483,1.032148,1.003232,-9999,1.956159,0.8793507,0.4340333,1.954385,0.002161064,0.4563555,0.1913647,0.05088962,2.517431,0.07254302,0.05,0.07868116,0.2258545,0.05,117.6539,13.4446,131.8943,6.217167,114.0047,2.738517,0.334436,0.2664225,0.08233345,1.375493,0.05,0.08972099,0.1412975,0.211922,0.05,54.87062,15.10162,132.0939,6.259593,113.755
36.4489234803334,-5.93524490246918,24.03765,22.62356,22.00749,22.23387,22.08355,6,1.215193,1.184782,1.082132,0.9828984,1.010434,-9999,1.653094,1.109227,0.6335306,-9999,0.3234877,0.2663895,0.1013207,0.003076842,0.0002094834,0.05,0.9997019,0.09994083,0.180929,0.1201478,119.9592,82.08949,59.84276,16.44193,107.836,0.001324554,0.4287088,0.1949476,0.001085639,0.02340977,0.05,0.405997,0.1549092,0.2947883,0.2341775,63.73406,63.04017,59.28789,16.5105,70.73415
36.4501579593891,-5.90681014753527,25.53933,23.50611,22.03299,21.49244,20.89567,6,1.215424,1.194832,1.10231,0.9924456,1.029024,0.06237796,0.3175845,0.9473259,0.9891754,1.643927,0.03652025,0.0002340836,3.3296E-06,0.04344612,0.3951676,0.05184781,0.2324009,0.4194877,0.1505398,0.05,53.1988,69.61745,77.68052,14.21376,136.0407,0.04812871,0.04629229,0.0002600129,0.08070484,0.0001480457,0.07347004,0.05000373,0.3900827,0.1032108,0.05,53.16577,69.45343,77.61903,14.2373,106.9688
36.537473969358,-5.84864525790004,25.14967,22.60538,22.03806,21.88077,21.4027,6,1.203671,1.193537,1.153594,0.9928795,0.9846845,-9999,1.419096,0.8892273,0.02129542,0.9894881,0.07763548,0.0009586975,0.4134859,0.0786687,0.366408,0.1971891,0.3800357,0.05,0.8302749,0.1890838,156.187,106.2381,30.82451,64.86839,156.9341,0.4719019,0.004051997,0.4043852,0.07910406,0.6186596,0.8955025,0.3936854,0.0955539,0.9994211,0.2130807,1.16415,106.049,33.34552,98.81035,157.7044
36.5235561877256,-5.84414989432972,24.45272,24.60103,22.05223,20.24896,20.961,6,1.205963,1.196665,1.154878,0.999108,0.995729,-9999,0.7207239,0.9272839,1.116842,0.9276975,0.2410237,0.1224806,8.238508E-06,0.1895273,0.09097633,0.09939807,0.1046102,0.5196729,0.8661141,0.9998977,162.621,41.82035,93.03262,131.4599,41.57489,0.5176883,0.2147445,0.0002605771,0.271445,0.1567681,0.05242318,0.1808345,0.466391,0.8734874,0.9998869,162.6543,42.01718,93.01807,133.0723,41.8602
36.5584589332955,-5.82995565044957,23.88567,22.2317,22.05231,21.68713,21.63919,6,1.195993,1.196105,1.162868,0.9970284,0.9561974,0.3395106,1.073891,1.071426,0.8868166,1.877166,0.4358027,0.2633916,0.1221168,0.2088652,4.02588,0.05,0.05,0.1445717,0.09997682,0.05,176.0513,27.59328,130.8696,156.4481,86.89342,0.8080336,0.2497666,0.2109015,0.3288563,2.168418,0.05,0.1998024,0.1997166,0.134485,0.05,176.0506,33.09815,130.734,158.3805,87.54523
36.3490409448314,-5.9759550790647,23.8908,23.17253,22.06395,20.47004,19.5596,6,1.222996,1.190263,1.045944,1.001352,0.9683263,4.021345,0.5808732,2.257509,0.9880505,4.020363,29.67397,0.6874911,0.2038822,0.05921673,0.2367445,0.05,0.05,0.5069871,0.199998,0.09964184,31.13785,37.24208,92.5013,131.931,75.52741,9.966541,0.9106238,1.271313E-05,0.07598478,0.3484329,0.05,0.05,0.6003054,0.450076,0.07222722,45.43148,37.33826,86.50072,131.9209,76.42743
36.4326577999773,-5.88078815368664,22.3107,22.16285,22.06416,21.88747,21.37157,6,1.216031,1.200132,1.116342,1.010267,1.039304,1.648453,1.29954,0.6987395,1.32054,1.373581,5.096771,0.1600722,6.137304E-06,0.667822,2.140375,0.2934367,0.07858163,0.7681738,0.05,0.05,142.2914,71.346,63.41234,120.5557,27.38719,1.76469,0.1620913,5.645533E-05,0.269747,1.721097,0.5734255,0.05125142,0.1522849,0.1115074,0.1495165,154.171,71.07021,63.39637,136.2905,26.77345
36.4606446952956,-5.89995133662427,23.58473,22.54517,22.06708,21.67786,21.80783,6,1.216011,1.197369,1.110284,0.9967859,1.031586,0.9829382,1.1455,1.092778,0.8918259,0.487241,0.7420572,0.1964175,0.1895207,0.189549,0.1091222,0.05,0.1000681,0.6663052,0.1251401,0.1875498,171.0714,45.51949,68.53555,6.528008,129.8119,0.732694,0.30424,0.2684468,0.3042982,0.1722817,0.05,0.120051,0.782831,0.06826106,0.05,170.8713,46.4832,69.42539,6.15419,129.161
36.423770354814,-5.83402839738012,25.46496,24.08389,22.06741,20.8065,20.1333,6,1.216572,1.196843,1.142748,1.037773,1.038917,-9999,-9999,1.343589,1.687349,1.574831,0.02637199,0.008200793,0.1254212,0.2467312,0.1961289,0.1012271,0.05,0.05,0.05,0.0996332,83.91671,109.8816,105.4963,74.41219,42.48957,0.0003996979,4.580643E-05,0.1579445,0.2755129,0.2721656,0.2237457,0.05,0.05,0.1500095,0.140728,86.06626,110.0884,107.4584,74.44016,42.54579
36.3594541119167,-5.85453675702556,23.72282,22.16448,22.09338,21.76565,21.54584,6,1.199453,1.15505,1.118446,1.052722,1.010181,0.5749356,1.348467,1.156916,0.872345,0.787181,0.09202767,0.1391616,0.1548473,0.1894999,0.1298922,0.06134026,0.08841905,0.1001024,0.07104423,0.4142399,152.9539,67.47035,156.5723,53.96048,40.83709,0.19364,0.1982012,0.2323553,0.27237,0.1737316,0.1453283,0.2077244,0.1996843,0.0612501,0.6998613,147.0334,68.74431,156.1739,53.81401,41.04938
36.5541937483364,-5.78526290229875,23.44173,22.88298,22.09983,21.84151,21.36538,6,1.187049,1.160894,1.172849,1.00455,0.9681371,2.118793,1.842725,1.02803,1.793129,0.7283134,5.615436,0.5019863,0.1012487,0.3726101,0.028337,0.05,0.05,0.1329452,0.05,0.06248623,51.93012,56.10989,36.30212,176.051,72.91862,2.463227,0.5633444,0.1708997,0.4503672,0.02378029,0.05,0.06575002,0.05,0.05808773,0.3088967,49.20363,48.7618,36.20652,175.813,72.83505
36.4555004871109,-5.98854037034955,23.63824,22.90599,22.10702,21.6308,22.13732,6,1.181361,1.22984,1.112296,1.044439,0.9657664,1.809651,0.9411316,0.7070507,1.187217,2.068402,19.12228,0.08296271,0.08324694,0.0003018884,16.27605,0.05,0.1823336,0.2200284,0.3409604,0.09998964,120.9425,45.08723,158.4112,54.37946,171.1038,5.074146,0.1728108,0.1295124,0.1051631,10.17139,0.05,0.2407096,0.1322213,0.1117061,0.09999344,120.6695,47.40918,158.5872,4.505392,173.2603
36.4769326986303,-6.00270715588225,24.9924,23.37613,22.1113,21.98942,20.78137,6,1.216965,1.229029,1.101083,1.049902,0.9578639,0.8096751,0.9800221,0.904651,0.7994611,1.153849,0.001662437,0.4008786,0.1895483,0.07864519,0.2940888,0.1088067,0.05,0.4624446,0.1522308,0.05,129.829,81.35209,94.16328,118.4623,119.7724,0.004734211,0.6840615,0.2511828,0.1490728,0.0003116811,0.06907502,0.05230742,0.6467364,0.1742588,0.8775546,129.8121,80.22102,112.855,118.1845,112.4771
36.3442530610023,-5.82543488289621,23.99826,22.82033,22.11458,21.94106,21.60482,6,1.191444,1.134973,1.137583,1.062553,1.017366,2.206202,0.6548406,0.922209,1.206726,1.98996,6.377441,0.0001527966,0.189534,0.04863242,1.346613,0.05,0.2680613,0.1077689,0.349955,0.09998525,110.5762,43.26621,78.39629,136.3338,85.22227,2.636943,0.0002548816,0.3168813,0.07480381,1.296324,0.05,0.05,0.05022969,0.3258587,0.1999742,110.6299,43.34037,79.15771,136.0543,82.65562
36.4392046304497,-5.98719658734662,25.4771,22.76836,22.1186,22.64833,21.68309,6,1.237214,1.160264,1.041268,0.9706547,0.9662638,-9999,2.126508,1.364434,2.226493,0.5219468,0.007050716,0.0006574708,0.4278083,0.5917101,0.5689232,0.06176967,0.1316965,0.05,0.05,0.05,101.4019,108.01,114.7591,163.0156,106.8444,0.004463205,0.002848995,0.4205771,0.9401656,0.7607804,0.0610313,0.05,0.0523026,0.05,0.05,101.3748,108.0304,108.0643,165.113,107.6356
36.4139235832637,-5.9714061949986,22.87637,22.57347,22.1194,22.004,21.06293,6,1.220264,1.180677,1.053336,0.9887959,0.9802353,1.949883,1.049472,0.619454,0.9672073,0.9143507,11.88688,0.2941931,0.09995572,0.2354755,0.231204,0.3965182,0.4842691,0.2461834,0.0517513,0.3500787,52.38092,35.59259,50.18573,85.44086,67.25292,2.232413,0.4720628,0.002901429,0.2726819,0.2442632,0.09999868,0.5589343,0.05,0.05114894,0.7751401,64.71616,35.46349,95.32343,83.13614,74.97287
36.3450782522591,-5.84591885173702,24.30972,23.33581,22.11987,20.91791,20.24529,6,1.196701,1.144908,1.122396,1.05797,1.009196,-9999,0.8597738,0.658261,1.282749,1.301799,0.2941059,0.0001106255,0.07871034,0.0009261264,0.2144221,0.07366827,0.1234088,0.1683806,0.926258,0.3035768,58.46881,113.8057,79.3631,125.7792,154.6802,0.7327879,0.0001061799,0.148259,1.605772E-05,0.3780575,0.05,0.3409236,0.1882479,0.5907282,0.4132096,59.05134,113.8264,79.93057,125.7256,61.19002
36.4189321822137,-5.98629421769611,26.27696,22.82581,22.13425,21.79458,21.69693,6,1.226357,1.171879,1.042659,0.9854098,0.9653386,-9999,0.9850159,0.8518801,1.560516,1.279478,0.03060364,0.001128485,0.3663833,0.2719069,0.7405127,0.06206189,0.06536088,0.05,0.05,0.5170052,63.07419,56.41471,58.50557,80.59927,-3.871356,0.03117042,0.1252783,0.4664991,0.233138,0.7270359,0.133748,0.3430436,0.08269314,0.1861532,0.05,63.26725,-3.864579,61.19421,73.73684,-3.868341
36.3931489915044,-5.89656332937531,24.89487,22.99924,22.13616,21.8079,21.16338,6,1.213529,1.196493,1.099058,1.018061,1.025532,-9999,1.22097,1.337011,1.021509,1.044219,5.872887E-05,0.3150526,0.2355445,0.2347575,0.07950129,0.1154282,0.05,0.09894227,0.6483378,0.1003234,40.30085,39.79984,95.63406,69.44361,34.24198,0.002020168,0.436585,0.3312887,0.3043172,0.1722521,0.08093004,0.06237948,0.05189391,0.850118,0.09822862,40.32868,40.07683,96.41364,73.56722,34.28811
36.4927813879233,-5.80904994312406,23.55049,22.48686,22.14254,21.8769,21.80977,6,1.207945,1.196253,1.164505,1.025198,1.007336,0.9788136,2.720738,2.233079,1.705741,-9999,1.369288,0.1220185,0.4709558,0.307698,0.03064153,0.05,0.06482432,0.05,0.05,0.05003628,67.66743,46.81903,147.2945,71.62895,132.0367,1.519534,0.1961007,0.435391,0.001258525,0.02724529,0.05,0.1996713,0.06552506,0.1212448,0.05851059,65.35271,50.33919,141.6567,60.54599,132.1029
36.4861993081228,-6.00292627229893,22.43513,21.70658,22.17071,21.84412,21.3667,6,1.222349,1.22857,1.091708,1.059098,0.9586339,0.7128218,1.235746,1.229692,1.2344,1.013839,0.003452457,0.1568571,0.2325808,0.2547533,0.7442949,0.05995091,0.2042487,0.3499601,0.05,0.2000318,50.11171,49.66742,129.9936,43.64796,19.68234,0.0001499881,0.2483069,0.3197599,0.3778164,0.6677091,0.191133,0.3693963,0.4364691,0.08842089,0.4000072,50.13687,50.15613,131.2737,43.02838,9.21543
36.3423068903055,-5.90931070266432,22.8134,22.717,22.18528,22.15473,22.0647,6,1.210367,1.168936,1.081761,1.036375,0.9847408,0.7167593,1.573451,0.8757103,0.7937115,0.7045009,2.268999,0.0009691456,0.09896188,0.0002997422,2.617925,0.05,0.05,0.4499556,0.1657397,0.05,158.9418,100.1462,66.83682,54.17598,146.2038,1.415103,0.003037747,0.1664756,0.08799963,1.600717,0.05,0.05,0.5499913,0.147591,0.05,154.9751,100.0043,66.60023,15.7129,147.4543
36.5060817100476,-5.84473031639182,24.35041,22.45347,22.19242,21.95847,21.82576,6,1.210443,1.200503,1.150476,1.004517,1.007833,1.716351,1.021487,1.242604,1.310573,0.6541035,4.861748E-05,0.0002043868,0.1360698,0.236116,0.09736392,0.06838719,0.3696378,0.1499991,0.05404195,0.09923788,105.5245,107.616,157.1662,164.7273,101.5087,0.005250642,0.0006816955,0.2038716,0.2923207,0.1525875,0.05,0.3410175,0.1999556,0.1407199,0.2016372,105.4695,107.5914,156.6149,167.6765,101.8622
36.4109986870338,-5.84109580346921,25.18714,23.5631,22.19799,21.23159,20.65854,6,1.215481,1.194361,1.136176,1.037738,1.040637,-9999,0.5244343,0.7499893,1.040259,1.057729,0.04024791,0.2423997,0.003234074,0.09512737,0.0002647475,0.4110121,0.09480257,0.09223252,0.9255696,0.1774006,8.170522,96.58912,108.8942,31.13305,68.02377,0.049964,0.1575217,0.001845486,0.15472,2.474647E-05,0.5311387,0.1788528,0.1228779,0.9998479,0.137579,8.228477,74.33687,108.5672,137.9696,68.05986
36.4004490755517,-5.85438212064947,22.72478,22.58332,22.20391,23.51429,22.82687,6,1.214162,1.193072,1.126698,1.034552,1.040714,0.7044758,1.199335,1.156311,0.9109204,-9999,0.000595096,0.2418524,0.1071797,0.1781765,0.002029773,0.07287577,0.09997682,0.9840612,0.1055792,0.1053827,76.64573,151.7014,58.59692,7.032899,116.0442,0.002802721,0.3435338,0.1491092,0.2812799,0.03640293,0.05,0.09812135,0.9889776,0.1347027,0.1471889,76.6268,150.2501,58.84185,7.155998,107.4383
36.4778583124856,-5.80890167837802,24.43175,24.33892,22.22989,20.66192,19.90175,6,1.212452,1.198034,1.163148,1.032137,1.013114,-9999,0.1566868,0.9530731,1.056309,0.8596796,0,0.0001700244,0.0007460587,2.971899E-05,0.001563936,0.2241238,0.05,0.2281515,0.2598005,0.05,66.47293,70.67039,77.36337,95.56574,45.49606,5.795944E-06,0.001298429,0.0002675483,0.0006879787,0.0003091129,0.354654,0.2977273,0.3444173,0.1080455,0.3375369,66.49404,70.69618,77.28621,95.33466,45.51662
36.3831750415712,-5.98472584711678,24.11009,23.09324,22.23335,20.80557,19.8452,6,1.248852,1.189101,1.042801,0.988798,0.9665732,1.889232,1.572042,1.448975,2.186799,1.443493,29.67176,1.934245,0.2398652,0.07093611,0.002891881,0.05,0.05,0.06784505,0.5601854,0.3188196,150.4629,135.7173,139.3896,4.327555,99.31223,15.89764,1.544806,0.324061,0.1373503,0.0001656296,0.05,0.05,0.0981444,0.6393751,0.3763202,152.137,133.6356,136.4923,176.0715,99.2743
36.4353413888926,-5.95766157764289,24.2598,22.53427,22.24885,22.37036,22.72337,6,1.218367,1.178415,1.063987,0.981878,0.9944467,0.1499977,1.573881,0.6653144,0.3652465,-9999,0.0003922001,0.7323362,0.1670634,0.009801007,0.02851221,0.0871872,0.05,0.100007,0.08111983,0.4929711,54.98293,107.1591,32.06235,10.58148,163.7936,5.498634E-06,0.6642802,0.264019,0.009256926,12.79688,0.120272,0.05610886,0.0695322,0.05,0.05,55.00694,100.095,30.82952,10.75456,173.5981
36.4432344915682,-5.98294380072628,23.77864,22.73602,22.27825,21.59532,21.4352,6,1.231573,1.160932,1.044181,0.9694906,0.9708156,1.661446,1.513518,0.9994743,0.9340377,0.702231,3.523252,1.32893E-06,0.2186541,0.1573912,0.1220319,0.05,0.8739061,0.05,0.05926031,0.1580021,25.00601,81.32003,137.5523,149.638,104.6459,2.998481,0.1649227,0.2689099,0.2078775,0.2188243,0.05,0.1469872,0.4174906,0.1901548,0.1932404,176.0609,14.79419,132.8327,151.3092,105.7185
36.3436675569344,-5.95852748663485,23.85538,26.57333,22.28393,24.99366,22.62054,6,1.218238,1.185077,1.054304,1.012261,0.971339,1.453041,-9999,1.250307,-9999,1.526331,16.14417,0.034312,1.617914,0.04494558,29.67018,0.1999767,0.05,0.1000116,0.0857666,0.8803298,19.15691,158.0377,113.474,134.6439,93.06621,3.514524,0.02535736,0.001230636,0.04456205,5.130524,0.3499577,0.0501857,0.1358563,0.07440548,0.9999397,20.65406,157.5239,100.45,65.87375,60.72485
36.3479543115808,-5.8018853008388,23.89183,22.90897,22.28538,21.8088,21.70896,6,1.185885,1.130149,1.157151,1.0661,1.027304,-9999,0.8294354,0.6679226,0.8174551,0.7490219,0.2095757,0.2940273,0.1954424,0.1695146,1.098856,0.0617165,0.371313,0.09983988,0.09990419,0.05,20.60823,24.3777,60.85567,9.261763,26.84395,0.4618762,0.4306158,0.2930742,0.254256,1.323851,0.05,0.4981234,0.09981401,0.1488767,0.05,20.97827,18.263,61.6799,7.634029,26.9044
36.3569331396317,-5.79938343270801,26.44974,23.52408,22.28636,21.18024,20.29549,6,1.188263,1.139544,1.159442,1.065491,1.028151,3.008489,0.9388394,1.21118,0.5511779,0.9511302,0.2190625,1.66543,0.2559999,0.0003583034,0.0002365179,0.9997489,0.05,0.5652591,0.06814405,0.3521871,84.04836,88.06316,118.5666,58.559,123.6642,0.3649666,1.139121,0.310101,0.0005509765,0.003038623,0.999845,0.1999826,0.749304,0.1584542,0.3606136,80.99571,91.32813,120.4455,58.60421,123.4299
36.4390180464579,-5.89976518350104,22.91892,22.59171,22.28806,22.02433,21.68767,6,1.215568,1.19731,1.105337,1.000366,1.033122,0.4148446,0.9952312,2.461105,0.4464445,2.611058,0.2359705,0.6238688,0.0002400775,0.09533294,1.01584,0.05,0.05,0.4530873,0.1237118,0.640272,85.78845,74.30083,48.73142,70.30836,143.6878,0.4031511,0.5030584,0.000224485,0.1725361,0.6536386,0.07849049,0.2971265,0.1685547,0.2338286,0.05,84.72067,72.31503,48.23675,70.11402,69.28399
36.5468269253058,-5.98301018796767,23.59612,22.61909,22.29618,21.95614,21.61244,6,1.274848,1.212613,1.065596,1.1121,0.9654632,0.7639967,1.520849,1.370062,0.9695532,1.671601,29.67266,0.4564679,0.03582267,0.207035,8.024487,0.05,0.05,0.2368656,0.09989537,0.09998138,55.00065,38.07436,14.7569,32.7504,5.394725,15.8834,0.4667128,0.0007777628,0.3344528,0.5883442,0.05,0.08398661,0.05272673,0.08574748,0.05,54.71041,42.52652,119.6782,34.3067,58.58323
36.4446065193779,-5.87597607394991,25.85773,23.83912,22.29919,21.41669,21.08675,6,1.216472,1.20121,1.121574,1.00872,1.03856,-9999,0.1305242,-9999,0.7123019,0.09645681,0.04264615,1.368835,0.3660618,0.125232,0.02659583,0.1069996,0.05,0.05,0.106553,0.05,11.08321,58.30976,89.32391,98.08598,156.9247,0.06984071,0.9346872,0.4873413,0.2221729,0.004996406,0.1043851,0.05,0.09835897,0.07503252,0.05230987,11.0984,64.51051,90.49483,97.69846,119.8966
36.4662353369756,-5.90694302898391,25.32251,23.14723,22.30221,21.6183,21.43177,6,1.215697,1.19353,1.10452,0.9883651,1.023873,-9999,1.033811,1.918598,2.330793,0.8625396,0.001907659,0.1892343,0.2650499,0.1383112,0.4396308,0.05,0.05,0.09999879,0.9405556,0.05,116.6999,99.85143,111.2387,134.0948,64.58874,5.019655E-06,0.2916372,0.3987979,0.1611774,0.3790877,0.05957801,0.1424587,0.2086442,0.999693,0.08779715,116.6984,99.12809,110.4407,94.83104,66.5236
36.414365220607,-5.84024416391547,23.47522,23.70372,22.30413,21.25895,20.54911,6,1.21582,1.195262,1.13734,1.037095,1.040529,1.762999,1.202758,0.7323868,1.030215,1.105494,12.88051,2.292773,0.001955031,0.1027574,0.3482873,0.05,0.05,0.107038,0.249941,0.05,86.1531,143.0451,107.8365,149.194,63.90624,6.912237,1.546081,0.0006038834,0.178146,0.4352077,0.05,0.05,0.2258781,0.1500216,0.06797574,86.16927,142.0547,107.8521,148.881,66.83189
36.4069195811208,-5.89595349834427,23.27997,23.54051,22.31011,21.85564,21.51604,6,1.214407,1.197562,1.102172,1.012739,1.033391,-9999,2.695518,0.8708645,0.2985216,0.4510447,0.3308676,1.098951,0.3211052,0.1889938,0.3664622,0.05,0.2440315,0.3682088,0.05,0.05,34.78,74.72253,-0.2382455,72.57977,105.9006,0.2280641,1.764601,0.2008936,0.1320424,0.5051935,0.999541,0.2239901,0.1025085,0.1998769,0.05,130.0873,77.64567,163.2793,76.29684,113.3715
36.4582372426152,-5.9584846748181,23.29527,22.79831,22.31672,21.89817,22.2129,6,1.218108,1.169874,1.06251,0.9712653,0.991459,1.469876,1.762189,0.8294477,0.7118351,-9999,0.6410938,0.1383091,0.1220992,0.2013213,0.01442694,0.05,0.9892653,0.08903656,0.05,0.05268747,110.0568,41.30396,91.4331,134.7582,100.7366,0.09849881,0.1915388,0.1959826,0.2313856,0.02449234,0.05,0.8716435,0.09838206,0.1993958,0.05,12.37547,41.61277,88.03197,125.0401,100.7125
36.5415462531167,-5.89833256769422,23.36157,24.55005,22.31938,21.95045,22.97632,6,1.215653,1.184909,1.11955,0.9729981,0.9797398,2.270618,0.4008936,1.061938,0.9991782,2.528264,19.01368,0.03104164,0.04179787,0.1521554,29.67199,0.05,0.1208597,0.2782258,0.13696,0.05,134.3822,36.35539,-3.885108,93.6196,86.9781,3.411615,0.001481035,0.003879302,0.2129927,26.37162,0.1546706,0.05540888,0.05,0.1374061,0.05,145.426,113.9921,66.01688,94.96072,87.5234
36.3855958702675,-6.00383011670408,25.26727,24.21189,22.33563,22.97687,22.44443,6,1.301817,1.22229,1.182505,0.9909557,0.9650112,2.793511,2.672378,0.5797883,1.692296,-9999,29.67491,0.003976083,0.2057555,0.5363863,0.03501531,0.05,0.05,0.05,0.05,0.06075354,30.24422,77.23312,152.2577,48.03794,1.80146,15.88562,0.002132457,0.2162674,0.4333507,0.03928643,0.05,0.05,0.1645436,0.05438112,0.08212435,31.93,77.27752,157.3468,50.14685,1.829959
36.3520586646444,-5.80540619280577,26.37689,22.82635,22.34196,22.5681,21.72707,6,1.187254,1.13541,1.154256,1.065016,1.026109,-9999,1.508239,0.795031,0.6237916,0.5357736,0.7835913,8.297425E-05,0.2231992,0.4529988,1.059776,0.9997538,0.9814959,0.06816848,0.05,0.05,104.4869,117.1522,62.89653,10.68153,64.49021,0.1061646,0.000145473,0.3164008,0.5480607,0.5883471,0.9998102,0.4379366,0.07665035,0.05,0.05,105.565,117.1519,64.79935,11.00868,65.83762
